Test0
QID2129,Synonyms
QID2130,Synonyms
QID2513,Idioms and phrases
QID2514,Idioms and phrases
QID2515,Idioms and phrases
QID1861,Ordering-of-words
QID1923,Ordering-of-sentances
QID1924,Ordering-of-sentances
QID2075,Change of voice
QID2270,Selecting words
QID2271,Selecting words
QID2272,Selecting words
QID2273,Selecting words
QID2605,Change of speech
QID455,Problem on trains
QID3325,boats-and-streams
QID480,Calendar
QID493,Simple Interest
QID3356,stocks-and-shares
QID529,HCF & LCM
QID3209,Numbers
QID3210,Numbers
QID3211,Numbers
QID3212,Numbers
QID3513,problems-on-numbers
QID3090,Profit and loss
QID3534,decimal-fraction
QID3535,decimal-fraction
QID3129,Volume and surface area
QID3281,Simplification
QID3311,Chain rule
QID3433,partnership
QID3401,time-and-work
QID3465,clock
Test19
QID2819,series
QID2820,series
QID623,analogies
QID3018,analogy
QID724,statement-and-assumption
QID725,statement-and-assumption
QID726,statement-and-assumption
QID1030,Statement and conclusion
QID1622,Statement and argument
QID1623,Statement and argument
QID1178,Logical deduction
QID1462,course of action
QID1463,course of action
QID1325,Artificial language
QID2971,direction-sense-test
QID44,Sentence Correction
QID45,Sentence Correction
QID194,Spotting Errors
QID195,Spotting Errors
QID196,Spotting Errors
QID197,Spotting Errors
QID198,Spotting Errors
QID1786,Sentance improvement
QID1787,Sentance improvement
QID349,Antonyms
QID413,Spellings
QID2012,One word substitution
QID2013,One word substitution
QID2131,Synonyms
QID2132,Synonyms
QID2133,Synonyms
QID2516,Idioms and phrases
QID2517,Idioms and phrases
QID2518,Idioms and phrases
QID2519,Idioms and phrases
QID1862,Ordering-of-words
QID1925,Ordering-of-sentances
QID1926,Ordering-of-sentances
QID2274,Selecting words
QID2275,Selecting words
QID2276,Selecting words
QID2277,Selecting words
QID2278,Selecting words
QID2410,Sentance formation
QID2428,Completing statement
QID456,Problem on trains
QID3371,true-discount
QID3643,bankers-discount
QID3213,Numbers
QID3214,Numbers
QID3215,Numbers
QID3216,Numbers
QID3217,Numbers
QID3558,square-root-and-cube-root
QID3078,height-and-distance
QID3114,Average
QID3484,area
QID3296,surds-and-indices
QID3447,problems-on-ages
QID3573,ratio-and-proportion
QID3588,pipes-and-cistern
QID3601,alligation-or-mixture
QID3341,logarithm
QID3498,permutation-and-combination
QID3631,probability
Test20
QID556,number-series
QID2821,series
QID2822,series
QID2390,verbal-analogies
QID727,statement-and-assumption
QID728,statement-and-assumption
QID989,Matching definatins
QID1031,Statement and conclusion
QID1286,Essential part
QID1624,Statement and argument
QID1179,Logical deduction
QID1365,Logical problems
QID1464,course of action
QID2656,blood-relation-test
QID2709,data-sufficiency
QID46,Sentence Correction
QID47,Sentence Correction
QID48,Sentence Correction
QID199,Spotting Errors
QID200,Spotting Errors
QID201,Spotting Errors
QID202,Spotting Errors
QID203,Spotting Errors
QID1788,Sentance improvement
QID1789,Sentance improvement
QID350,Antonyms
QID351,Antonyms
QID414,Spellings
QID415,Spellings
QID2014,One word substitution
QID2015,One word substitution
QID2134,Synonyms
QID2135,Synonyms
QID2520,Idioms and phrases
QID2521,Idioms and phrases
QID2522,Idioms and phrases
QID1863,Ordering-of-words
QID1864,Ordering-of-words
QID1927,Ordering-of-sentances
QID2076,Change of voice
QID2279,Selecting words
QID2280,Selecting words
QID2281,Selecting words
QID2282,Selecting words
QID2606,Change of speech
QID457,Problem on trains
QID3385,time-and-distance
QID481,Calendar
QID3357,stocks-and-shares
QID3420,compound-interest
QID530,HCF & LCM
QID3218,Numbers
QID3219,Numbers
QID3220,Numbers
QID3221,Numbers
QID3514,problems-on-numbers
QID3091,Profit and loss
QID3536,decimal-fraction
QID3130,Volume and surface area
QID3282,Simplification
QID3312,Chain rule
QID3434,partnership
QID3402,time-and-work
QID3466,clock
QID3616,races-and-games
Test21
QID503,odd man out
QID2823,series
QID3019,analogy
QID729,statement-and-assumption
QID730,statement-and-assumption
QID958,Verbal classification
QID1032,Statement and conclusion
QID1416,analyzing agruments
QID1625,Statement and argument
QID1135,Cause and effect
QID1180,Logical deduction
QID1465,course of action
QID1269,Ranking Test
QID2620,syllogism
QID2710,data-sufficiency
QID49,Sentence Correction
QID50,Sentence Correction
QID204,Spotting Errors
QID205,Spotting Errors
QID206,Spotting Errors
QID207,Spotting Errors
QID208,Spotting Errors
QID1790,Sentance improvement
QID1791,Sentance improvement
QID352,Antonyms
QID416,Spellings
QID2016,One word substitution
QID2017,One word substitution
QID2018,One word substitution
QID2136,Synonyms
QID2137,Synonyms
QID2523,Idioms and phrases
QID2524,Idioms and phrases
QID2525,Idioms and phrases
QID2526,Idioms and phrases
QID1865,Ordering-of-words
QID1928,Ordering-of-sentances
QID1929,Ordering-of-sentances
QID2283,Selecting words
QID2284,Selecting words
QID2285,Selecting words
QID2286,Selecting words
QID2287,Selecting words
QID2411,Sentance formation
QID2429,Completing statement
QID3326,boats-and-streams
QID494,Simple Interest
QID3372,true-discount
QID3644,bankers-discount
QID531,HCF & LCM
QID3222,Numbers
QID3223,Numbers
QID3224,Numbers
QID3225,Numbers
QID3559,square-root-and-cube-root
QID3101,Percentage
QID3115,Average
QID3537,decimal-fraction
QID3485,area
QID3297,surds-and-indices
QID3574,ratio-and-proportion
QID3589,pipes-and-cistern
QID3342,logarithm
QID3499,permutation-and-combination
QID3632,probability
Test22
QID557,number-series
QID2824,series
QID624,analogies
QID3020,analogy
QID731,statement-and-assumption
QID732,statement-and-assumption
QID733,statement-and-assumption
QID1033,Statement and conclusion
QID1582,theme detection
QID1626,Statement and argument
QID1181,Logical deduction
QID1366,Logical problems
QID1466,course of action
QID2657,blood-relation-test
QID2972,direction-sense-test
QID51,Sentence Correction
QID52,Sentence Correction
QID209,Spotting Errors
QID210,Spotting Errors
QID211,Spotting Errors
QID212,Spotting Errors
QID213,Spotting Errors
QID1792,Sentance improvement
QID1793,Sentance improvement
QID1794,Sentance improvement
QID353,Antonyms
QID354,Antonyms
QID417,Spellings
QID2019,One word substitution
QID2020,One word substitution
QID2138,Synonyms
QID2139,Synonyms
QID2140,Synonyms
QID2527,Idioms and phrases
QID2528,Idioms and phrases
QID2529,Idioms and phrases
QID1866,Ordering-of-words
QID1930,Ordering-of-sentances
QID1931,Ordering-of-sentances
QID2077,Change of voice
QID2288,Selecting words
QID2289,Selecting words
QID2290,Selecting words
QID2291,Selecting words
QID2607,Change of speech
QID458,Problem on trains
QID3386,time-and-distance
QID482,Calendar
QID3358,stocks-and-shares
QID3421,compound-interest
QID532,HCF & LCM
QID3226,Numbers
QID3227,Numbers
QID3228,Numbers
QID3229,Numbers
QID3515,problems-on-numbers
QID3092,Profit and loss
QID3538,decimal-fraction
QID3131,Volume and surface area
QID3283,Simplification
QID3448,problems-on-ages
QID3313,Chain rule
QID3602,alligation-or-mixture
QID3403,time-and-work
QID3467,clock
Test23
QID558,number-series
QID2825,series
QID2826,series
QID2391,verbal-analogies
QID734,statement-and-assumption
QID735,statement-and-assumption
QID1034,Statement and conclusion
QID1287,Essential part
QID1627,Statement and argument
QID1628,Statement and argument
QID1002,Verbal reasoning
QID1182,Logical deduction
QID1467,course of action
QID1326,Artificial language
QID2711,data-sufficiency
QID53,Sentence Correction
QID54,Sentence Correction
QID214,Spotting Errors
QID215,Spotting Errors
QID216,Spotting Errors
QID217,Spotting Errors
QID218,Spotting Errors
QID1795,Sentance improvement
QID1796,Sentance improvement
QID355,Antonyms
QID356,Antonyms
QID418,Spellings
QID2021,One word substitution
QID2022,One word substitution
QID2141,Synonyms
QID2142,Synonyms
QID2530,Idioms and phrases
QID2531,Idioms and phrases
QID2532,Idioms and phrases
QID2533,Idioms and phrases
QID1867,Ordering-of-words
QID1932,Ordering-of-sentances
QID1933,Ordering-of-sentances
QID2292,Selecting words
QID2293,Selecting words
QID2294,Selecting words
QID2295,Selecting words
QID2296,Selecting words
QID2412,Sentance formation
QID2430,Completing statement
QID459,Problem on trains
QID3327,boats-and-streams
QID495,Simple Interest
QID3373,true-discount
QID533,HCF & LCM
QID3230,Numbers
QID3231,Numbers
QID3232,Numbers
QID3233,Numbers
QID3560,square-root-and-cube-root
QID3116,Average
QID3486,area
QID3298,surds-and-indices
QID3435,partnership
QID3575,ratio-and-proportion
QID3590,pipes-and-cistern
QID3343,logarithm
QID3500,permutation-and-combination
QID3617,races-and-games
QID3633,probability
Test24
QID559,number-series
QID2827,series
QID3021,analogy
QID736,statement-and-assumption
QID737,statement-and-assumption
QID738,statement-and-assumption
QID959,Verbal classification
QID1035,Statement and conclusion
QID1629,Statement and argument
QID1367,Logical problems
QID1468,course of action
QID1469,course of action
QID2621,syllogism
QID2658,blood-relation-test
QID2712,data-sufficiency
QID55,Sentence Correction
QID56,Sentence Correction
QID57,Sentence Correction
QID219,Spotting Errors
QID220,Spotting Errors
QID221,Spotting Errors
QID222,Spotting Errors
QID223,Spotting Errors
QID1797,Sentance improvement
QID1798,Sentance improvement
QID357,Antonyms
QID419,Spellings
QID2023,One word substitution
QID2024,One word substitution
QID2025,One word substitution
QID2143,Synonyms
QID2144,Synonyms
QID2145,Synonyms
QID2534,Idioms and phrases
QID2535,Idioms and phrases
QID2536,Idioms and phrases
QID1868,Ordering-of-words
QID1934,Ordering-of-sentances
QID1935,Ordering-of-sentances
QID2078,Change of voice
QID2297,Selecting words
QID2298,Selecting words
QID2299,Selecting words
QID2300,Selecting words
QID2608,Change of speech
QID460,Problem on trains
QID483,Calendar
QID3359,stocks-and-shares
QID3645,bankers-discount
QID3234,Numbers
QID3235,Numbers
QID3236,Numbers
QID3237,Numbers
QID3238,Numbers
QID3516,problems-on-numbers
QID3079,height-and-distance
QID3093,Profit and loss
QID3539,decimal-fraction
QID3540,decimal-fraction
QID3132,Volume and surface area
QID3284,Simplification
QID3314,Chain rule
QID3603,alligation-or-mixture
QID3404,time-and-work
QID3468,clock
Test25
QID2828,series
QID2829,series
QID625,analogies
QID3022,analogy
QID739,statement-and-assumption
QID740,statement-and-assumption
QID1036,Statement and conclusion
QID1037,Statement and conclusion
QID1417,analyzing agruments
QID1630,Statement and argument
QID1136,Cause and effect
QID1183,Logical deduction
QID1470,course of action
QID2713,data-sufficiency
QID2973,direction-sense-test
QID58,Sentence Correction
QID59,Sentence Correction
QID224,Spotting Errors
QID225,Spotting Errors
QID226,Spotting Errors
QID227,Spotting Errors
QID228,Spotting Errors
QID1799,Sentance improvement
QID1800,Sentance improvement
QID358,Antonyms
QID359,Antonyms
QID420,Spellings
QID2026,One word substitution
QID2027,One word substitution
QID2146,Synonyms
QID2147,Synonyms
QID2537,Idioms and phrases
QID2538,Idioms and phrases
QID2539,Idioms and phrases
QID2540,Idioms and phrases
QID1869,Ordering-of-words
QID1936,Ordering-of-sentances
QID1937,Ordering-of-sentances
QID2301,Selecting words
QID2302,Selecting words
QID2303,Selecting words
QID2304,Selecting words
QID2305,Selecting words
QID2413,Sentance formation
QID2431,Completing statement
QID461,Problem on trains
QID3387,time-and-distance
QID3374,true-discount
QID3422,compound-interest
QID534,HCF & LCM
QID3239,Numbers
QID3240,Numbers
QID3241,Numbers
QID3242,Numbers
QID3561,square-root-and-cube-root
QID3102,Percentage
QID3117,Average
QID3487,area
QID3299,surds-and-indices
QID3449,problems-on-ages
QID3576,ratio-and-proportion
QID3591,pipes-and-cistern
QID3344,logarithm
QID3501,permutation-and-combination
QID3634,probability
Test26
QID560,number-series
QID2830,series
QID2831,series
QID2392,verbal-analogies
QID741,statement-and-assumption
QID742,statement-and-assumption
QID1038,Statement and conclusion
QID1288,Essential part
QID1631,Statement and argument
QID1632,Statement and argument
QID1184,Logical deduction
QID1368,Logical problems
QID1471,course of action
QID2659,blood-relation-test
QID2714,data-sufficiency
QID60,Sentence Correction
QID61,Sentence Correction
QID229,Spotting Errors
QID230,Spotting Errors
QID231,Spotting Errors
QID232,Spotting Errors
QID233,Spotting Errors
QID1801,Sentance improvement
QID1802,Sentance improvement
QID1803,Sentance improvement
QID360,Antonyms
QID421,Spellings
QID422,Spellings
QID2028,One word substitution
QID2029,One word substitution
QID2148,Synonyms
QID2149,Synonyms
QID2150,Synonyms
QID2541,Idioms and phrases
QID2542,Idioms and phrases
QID2543,Idioms and phrases
QID1870,Ordering-of-words
QID1938,Ordering-of-sentances
QID1939,Ordering-of-sentances
QID2079,Change of voice
QID2306,Selecting words
QID2307,Selecting words
QID2308,Selecting words
QID2309,Selecting words
QID2609,Change of speech
QID3328,boats-and-streams
QID484,Calendar
QID496,Simple Interest
QID3360,stocks-and-shares
QID3646,bankers-discount
QID535,HCF & LCM
QID3243,Numbers
QID3244,Numbers
QID3245,Numbers
QID3246,Numbers
QID3517,problems-on-numbers
QID3094,Profit and loss
QID3541,decimal-fraction
QID3133,Volume and surface area
QID3285,Simplification
QID3315,Chain rule
QID3436,partnership
QID3405,time-and-work
QID3469,clock
QID3618,races-and-games
Test27
QID504,odd man out
QID2832,series
QID3023,analogy
QID743,statement-and-assumption
QID744,statement-and-assumption
QID745,statement-and-assumption
QID960,Verbal classification
QID990,Matching definatins
QID1039,Statement and conclusion
QID1633,Statement and argument
QID1185,Logical deduction
QID1472,course of action
QID1473,course of action
QID1327,Artificial language
QID2622,syllogism
QID62,Sentence Correction
QID63,Sentence Correction
QID234,Spotting Errors
QID235,Spotting Errors
QID236,Spotting Errors
QID237,Spotting Errors
QID238,Spotting Errors
QID1804,Sentance improvement
QID1805,Sentance improvement
QID361,Antonyms
QID362,Antonyms
QID423,Spellings
QID2030,One word substitution
QID2031,One word substitution
QID2032,One word substitution
QID2151,Synonyms
QID2152,Synonyms
QID2544,Idioms and phrases
QID2545,Idioms and phrases
QID2546,Idioms and phrases
QID1871,Ordering-of-words
QID1872,Ordering-of-words
QID1940,Ordering-of-sentances
QID2310,Selecting words
QID2311,Selecting words
QID2312,Selecting words
QID2313,Selecting words
QID2314,Selecting words
QID2414,Sentance formation
QID2432,Completing statement
QID462,Problem on trains
QID3388,time-and-distance
QID3375,true-discount
QID3423,compound-interest
QID536,HCF & LCM
QID3247,Numbers
QID3248,Numbers
QID3249,Numbers
QID3250,Numbers
QID3562,square-root-and-cube-root
QID3118,Average
QID3542,decimal-fraction
QID3488,area
QID3300,surds-and-indices
QID3577,ratio-and-proportion
QID3592,pipes-and-cistern
QID3604,alligation-or-mixture
QID3345,logarithm
QID3502,permutation-and-combination
QID3635,probability
Test28
QID561,number-series
QID2833,series
QID626,analogies
QID3024,analogy
QID746,statement-and-assumption
QID747,statement-and-assumption
QID1040,Statement and conclusion
QID1347,Making judgements
QID1583,theme detection
QID1634,Statement and argument
QID1186,Logical deduction
QID1369,Logical problems
QID1474,course of action
QID2715,data-sufficiency
QID2974,direction-sense-test
QID64,Sentence Correction
QID65,Sentence Correction
QID66,Sentence Correction
QID239,Spotting Errors
QID240,Spotting Errors
QID241,Spotting Errors
QID242,Spotting Errors
QID243,Spotting Errors
QID1806,Sentance improvement
QID1807,Sentance improvement
QID363,Antonyms
QID424,Spellings
QID2033,One word substitution
QID2034,One word substitution
QID2153,Synonyms
QID2154,Synonyms
QID2155,Synonyms
QID2547,Idioms and phrases
QID2548,Idioms and phrases
QID2549,Idioms and phrases
QID2550,Idioms and phrases
QID1873,Ordering-of-words
QID1941,Ordering-of-sentances
QID1942,Ordering-of-sentances
QID2080,Change of voice
QID2315,Selecting words
QID2316,Selecting words
QID2317,Selecting words
QID2318,Selecting words
QID2610,Change of speech
QID463,Problem on trains
QID3329,boats-and-streams
QID485,Calendar
QID497,Simple Interest
QID3361,stocks-and-shares
QID537,HCF & LCM
QID3251,Numbers
QID3252,Numbers
QID3253,Numbers
QID3254,Numbers
QID3518,problems-on-numbers
QID3095,Profit and loss
QID3543,decimal-fraction
QID3134,Volume and surface area
QID3286,Simplification
QID3450,problems-on-ages
QID3316,Chain rule
QID3437,partnership
QID3406,time-and-work
QID3470,clock
Test29
QID562,number-series
QID2834,series
QID2835,series
QID2393,verbal-analogies
QID748,statement-and-assumption
QID749,statement-and-assumption
QID1041,Statement and conclusion
QID1289,Essential part
QID1635,Statement and argument
QID1636,Statement and argument
QID1137,Cause and effect
QID1187,Logical deduction
QID1475,course of action
QID1476,course of action
QID2660,blood-relation-test
QID67,Sentence Correction
QID68,Sentence Correction
QID244,Spotting Errors
QID245,Spotting Errors
QID246,Spotting Errors
QID247,Spotting Errors
QID248,Spotting Errors
QID1808,Sentance improvement
QID1809,Sentance improvement
QID364,Antonyms
QID365,Antonyms
QID425,Spellings
QID2035,One word substitution
QID2036,One word substitution
QID2037,One word substitution
QID2156,Synonyms
QID2157,Synonyms
QID2551,Idioms and phrases
QID2552,Idioms and phrases
QID2553,Idioms and phrases
QID1874,Ordering-of-words
QID1943,Ordering-of-sentances
QID1944,Ordering-of-sentances
QID2319,Selecting words
QID2320,Selecting words
QID2321,Selecting words
QID2322,Selecting words
QID2323,Selecting words
QID2415,Sentance formation
QID2433,Completing statement
QID464,Problem on trains
QID3376,true-discount
QID3647,bankers-discount
QID3255,Numbers
QID3256,Numbers
QID3257,Numbers
QID3258,Numbers
QID3259,Numbers
QID3563,square-root-and-cube-root
QID3080,height-and-distance
QID3103,Percentage
QID3119,Average
QID3489,area
QID3301,surds-and-indices
QID3578,ratio-and-proportion
QID3593,pipes-and-cistern
QID3346,logarithm
QID3503,permutation-and-combination
QID3619,races-and-games
QID3636,probability
Test30
QID563,number-series
QID2836,series
QID3025,analogy
QID750,statement-and-assumption
QID751,statement-and-assumption
QID752,statement-and-assumption
QID1042,Statement and conclusion
QID1418,analyzing agruments
QID1637,Statement and argument
QID1188,Logical deduction
QID1370,Logical problems
QID1477,course of action
QID1270,Ranking Test
QID2623,syllogism
QID2716,data-sufficiency
QID69,Sentence Correction
QID70,Sentence Correction
QID249,Spotting Errors
QID250,Spotting Errors
QID251,Spotting Errors
QID252,Spotting Errors
QID253,Spotting Errors
QID1810,Sentance improvement
QID1811,Sentance improvement
QID1812,Sentance improvement
QID366,Antonyms
QID426,Spellings
QID2038,One word substitution
QID2039,One word substitution
QID2158,Synonyms
QID2159,Synonyms
QID2160,Synonyms
QID2554,Idioms and phrases
QID2555,Idioms and phrases
QID2556,Idioms and phrases
QID2557,Idioms and phrases
QID1875,Ordering-of-words
QID1945,Ordering-of-sentances
QID1946,Ordering-of-sentances
QID2081,Change of voice
QID2324,Selecting words
QID2325,Selecting words
QID2326,Selecting words
QID2327,Selecting words
QID2611,Change of speech
QID465,Problem on trains
QID3389,time-and-distance
QID538,HCF & LCM
QID3260,Numbers
QID3261,Numbers
QID3262,Numbers
QID3263,Numbers
QID3544,decimal-fraction
QID3545,decimal-fraction
QID3407,time-and-work
QID3471,clock
Test31
QID2837,series
QID2838,series
QID627,analogies
QID3026,analogy
QID753,statement-and-assumption
QID754,statement-and-assumption
QID961,Verbal classification
QID1043,Statement and conclusion
QID1290,Essential part
QID1638,Statement and argument
QID1003,Verbal reasoning
QID1189,Logical deduction
QID1478,course of action
QID2661,blood-relation-test
QID2975,direction-sense-test
QID71,Sentence Correction
QID72,Sentence Correction
QID254,Spotting Errors
QID255,Spotting Errors
QID256,Spotting Errors
QID257,Spotting Errors
QID258,Spotting Errors
QID1813,Sentance improvement
QID1814,Sentance improvement
QID367,Antonyms
QID368,Antonyms
QID427,Spellings
QID428,Spellings
QID2040,One word substitution
QID2041,One word substitution
QID2161,Synonyms
QID2162,Synonyms
QID2558,Idioms and phrases
QID2559,Idioms and phrases
QID2560,Idioms and phrases
QID1876,Ordering-of-words
QID1947,Ordering-of-sentances
QID1948,Ordering-of-sentances
QID2328,Selecting words
QID2329,Selecting words
QID2330,Selecting words
QID2331,Selecting words
QID2332,Selecting words
QID2416,Sentance formation
QID2434,Completing statement
QID3330,boats-and-streams
QID498,Simple Interest
QID539,HCF & LCM
QID3264,Numbers
QID3265,Numbers
QID3266,Numbers
QID3267,Numbers
QID3438,partnership
